Stkcd,Trdyear,year_return,overnight_return,intraday_return,year_return_rf,overnight_return_rf,intraday_return_rf,size,BM,ILLIQ,turnover,ESG_score,E_score,S_score,G_score
000157,2013,-0.3843892593892584,-0.0865244115718012,-0.3260786074535264,-0.4143892593892584,-0.1165244115718012,-0.3560786074535264,17.345544201646803,1.0005,0.004535,2.12149149,23.55371901,11.62790698,26.31578947,48.21428571
000157,2014,0.3367543296985249,0.094352974667794,0.2215019839502106,0.3092543296985249,0.06685297466779401,0.1940019839502106,17.60429472650665,0.8977,0.004918,3.0346587599999997,22.72727273,11.62790698,22.80701754,48.21428571
000157,2015,-0.2362621738821358,-0.1587646416972857,-0.092123484135535,-0.2512621738821358,-0.17376464169728573,-0.107123484135535,17.32750489721845,0.9966,0.002923,7.184703590000001,22.72727273,11.62790698,22.80701754,48.21428571
000157,2016,-0.1214455252012843,-0.1404041040913926,0.0220552226695653,-0.13644552520128428,-0.1554041040913926,0.007055222669565299,17.1635068918973,1.0283,0.010072,1.7162224499999998,22.72727273,11.62790698,22.80701754,48.21428571
000157,2017,0.0166070719110051,-0.0364902433772714,0.0551082279378194,0.0016070719110050993,-0.0514902433772714,0.0401082279378194,17.141542249722356,1.0336,0.004821,1.58703133,20.24793388,6.976744186,22.80701754,48.21428571
000157,2018,-0.1631493929446085,-0.2096839387303085,0.0588809313971692,-0.17814939294460852,-0.2246839387303085,0.0438809313971692,16.92295406883623,1.1044,0.010528,0.8914290800000001,20.24793388,6.976744186,22.80701754,48.21428571
000157,2019,0.9518679950186768,0.4536531999574915,0.3427329125514584,0.9368679950186768,0.43865319995749147,0.32773291255145837,17.563218049473484,0.8975,0.006037,1.8426551699999998,38.42975207,35.65891473,31.57894737,51.78571429
000157,2020,0.5219319233100455,0.014973520229641,0.499479437616954,0.5069319233100454,-2.647977035899994e-05,0.484479437616954,17.98218514327257,0.8219,0.004077,2.67562722,36.3636,31.7829,31.5789,51.7857
000158,2016,-0.3839890044345321,-0.4893102771618918,0.2062333898987596,-0.3989890044345321,-0.5043102771618918,0.1912333898987596,16.074386163514948,0.6769,0.014613,3.66826665,17.76859504,6.976744186,17.54385965,42.85714286
000158,2017,-0.1707080912688379,-0.0918678548511464,-0.0868158195245564,-0.18570809126883792,-0.1068678548511464,-0.1018158195245564,15.902274959439156,0.7455,0.013584,6.28019809,20.66115702,12.40310078,17.54385965,42.85714286
000158,2018,-0.3375298238489255,-0.2550631699193683,-0.1107028819082961,-0.3525298238489255,-0.2700631699193683,-0.1257028819082961,15.95301524839353,0.8502,0.03879,2.06288488,20.66115702,12.40310078,17.54385965,42.85714286
000158,2019,0.3065134099616855,0.2129778226044296,0.0771123639807542,0.2915134099616855,0.1979778226044296,0.062112363980754204,16.18638844411428,0.7432,0.028156,3.61296875,20.66115702,12.40310078,17.54385965,42.85714286
000158,2020,-0.0909090909090908,-0.0979509142010265,0.0078064746173991,-0.1059090909090908,-0.1129509142010265,-0.0071935253826009,16.093352064743815,0.7962,0.007539,9.56228459,20.6612,12.4031,17.5439,42.8571
000159,2015,-0.0802343559280662,-0.6078046900875032,1.3451724710250668,-0.0952343559280662,-0.6228046900875032,1.3301724710250669,15.31392649890025,0.5626,0.017402,12.080713900000001,15.2892562,2.325581395,17.54385965,42.85714286
000159,2016,-0.0790498097850137,-0.4004325735976126,0.5360243896854251,-0.0940498097850137,-0.4154325735976126,0.5210243896854251,15.22397826342046,0.623,0.028375,3.17457101,15.2892562,2.325581395,17.54385965,42.85714286
000159,2017,-0.3738892357942263,-0.4329651038784924,0.1041838315213816,-0.3888892357942263,-0.4479651038784924,0.0891838315213816,14.74594246247746,0.8733,0.02846,6.96772659,16.11570248,3.875968992,17.54385965,42.85714286
000159,2018,-0.1992520138089766,-0.4505971392347989,0.4574878352030305,-0.21425201380897663,-0.4655971392347989,0.4424878352030305,14.523747227392684,1.0422,0.09371,3.59023498,17.3553719,3.875968992,22.80701754,42.85714286
000159,2019,0.3536921271346789,-0.1788501757630289,0.6485324446029788,0.3386921271346789,-0.19385017576302888,0.6335324446029788,14.821679762777615,0.8365,0.023235,16.86374388,17.3553719,3.875968992,22.80701754,42.85714286
000159,2020,-0.0969248734916301,-0.2650160851741113,0.2287005311161138,-0.1119248734916301,-0.2800160851741113,0.2137005311161138,14.716123952062652,0.9093,0.030652,9.28428268,14.876,3.876,12.2807,42.8571
000301,2012,0.0914070934463588,-0.1544741233547298,0.2908027105884134,0.06140709344635881,-0.1844741233547298,0.2608027105884134,15.141085926252426,0.77,0.101765,1.04560578,20.24793388,6.976744186,22.80701754,48.21428571
000301,2013,0.0615863711302429,-0.162282284432736,0.2672363869151153,0.0315863711302429,-0.192282284432736,0.2372363869151153,15.182296192844838,0.7927,0.052382,1.67016084,24.79338843,6.976744186,33.33333333,57.14285714
000301,2014,0.6134732192159005,-0.168316725375666,0.9400092179858944,0.5859732192159005,-0.195816725375666,0.9125092179858945,15.644114237608898,0.5628,0.043593,3.2423678799999998,23.55371901,6.976744186,33.33333333,51.78571429
000301,2015,0.2685874401095125,-0.3149758013320748,0.8518870465837041,0.2535874401095125,-0.3299758013320748,0.836887046583704,15.87388937210499,0.4899,0.022106,8.76558122,23.55371901,6.976744186,28.07017544,57.14285714
000301,2016,-0.1584413832639234,-0.2360417991883184,0.1015767823971887,-0.1734413832639234,-0.2510417991883184,0.0865767823971887,15.690011394820646,0.6195,0.024564,3.13012832,25.61983471,10.85271318,33.33333333,51.78571429
000301,2017,0.0023441256611638,0.0650164100769838,-0.0588463086792141,-0.0126558743388362,0.050016410076983805,-0.0738463086792141,15.682506668825619,0.6053,0.035212,1.62895044,26.03305785,11.62790698,33.33333333,51.78571429
000301,2018,0.0439944831997436,-0.1031473806028721,0.1640647087606486,0.028994483199743598,-0.1181473806028721,0.1490647087606486,15.71036362382972,0.8889,0.024158,2.07660549,26.85950413,10.85271318,33.33333333,57.14285714
000301,2019,-0.0344246601569971,1.078276579921614,-0.535396131019569,-0.0494246601569971,1.0632765799216142,-0.550396131019569,15.657719891075683,0.9541,0.028669,1.56016721,24.79338843,10.85271318,28.07017544,53.57142857
000301,2020,0.8680203045685264,0.4129144203280981,0.3221043523179163,0.8530203045685264,0.3979144203280981,0.3071043523179163,16.230129344553962,0.9172,0.02131,2.7369941399999997,24.7934,10.8527,28.0702,53.5714
000333,2013,0.1837148133639259,-0.1586998340142149,0.4070065135158045,0.1537148133639259,-0.1886998340142149,0.3770065135158045,17.35111922898659,0.8404,0.004726,0.8690732099999999,18.18181818,9.302325581,17.54385965,39.28571429
000333,2014,0.4326723966754586,0.1367572458706143,0.260315165687125,0.40517239667545857,0.1092572458706143,0.232815165687125,17.935208884574227,0.7637,0.003787,2.8425984599999996,19.4214876,11.62790698,17.54385965,39.28571429
000333,2015,0.2288770971105733,0.0487103003837445,0.1717984429645662,0.2138770971105733,0.0337103003837445,0.1567984429645662,18.1132457791916,0.745,0.00241,3.6642326100000004,21.48760331,9.302325581,22.80701754,48.21428571
000333,2016,0.3362889842478651,-0.0044258178411541,0.3422294472825706,0.32128898424786506,-0.0194258178411541,0.3272294472825706,18.96417628801139,0.6122,0.002478,1.8956896699999999,23.55371901,13.17829457,22.80701754,48.21428571
000333,2017,1.0250629991198177,-0.0809637757444977,1.2034637435105355,1.0100629991198178,-0.0959637757444977,1.1884637435105356,19.67244396632522,0.4773,0.001024,1.40577357,22.72727273,11.62790698,22.80701754,48.21428571
000333,2018,-0.3196708622599038,-0.1475756282601622,-0.2018891525221035,-0.33467086225990383,-0.1625756282601622,-0.2168891525221035,19.29140275381595,0.6398,0.001091,1.15187875,25.61983471,14.72868217,28.07017544,48.21428571
000333,2019,0.6221615440266945,0.579330156193121,0.027119970872218,0.6071615440266945,0.564330156193121,0.012119970872218,19.798132256579045,0.5088,0.00081,1.0312394500000002,26.85950413,17.05426357,28.07017544,48.21428571
000333,2020,0.7356311503711772,-0.1037775132246019,0.936607456275692,0.7206311503711772,-0.1187775132246019,0.921607456275692,20.328784940819414,0.3945,0.000828,1.03811671,31.8182,29.4574,22.807,46.4286
000338,2011,-0.3929678944031343,-0.1877014447535924,-0.2526982823295506,-0.4279678944031343,-0.2227014447535924,-0.28769828232955064,16.8960371548263,0.8629,0.005021,3.25884469,26.8595,20.155,26.3158,42.8571
000338,2012,-0.0268340391590858,-0.1808585904124882,0.1880316993508648,-0.0568340391590858,-0.2108585904124882,0.1580316993508648,16.859570739816295,0.8928,0.009625,2.27377867,26.8595,19.3798,22.807,48.2143
000338,2013,-0.2364569510576837,0.153308242481879,-0.3379540518160199,-0.2664569510576837,0.123308242481879,-0.3679540518160199,16.730571369094882,0.9779,0.009947,2.39884061,28.9256,19.3798,26.3158,53.5714
000338,2014,0.4544943389475295,0.0858291863103999,0.3395240773457544,0.4269943389475295,0.058329186310399905,0.3120240773457544,17.167085409086205,0.9438,0.006025,3.8794674500000004,27.686,21.7054,26.3158,42.8571
000338,2015,-0.2800738007380071,-0.2287091669606789,-0.0665956751682413,-0.2950738007380071,-0.2437091669606789,-0.0815956751682413,16.821705903174625,1.0143,0.004382,8.006453330000001,35.124,27.907,33.3333,53.5714
000338,2016,0.0543067047423786,0.087633404591463,-0.0306414824226584,0.0393067047423786,0.072633404591463,-0.0456414824226584,16.883943857959306,1.0158,0.008007,2.69855454,35.5372,27.1318,42.1053,48.2143
000338,2017,0.7391656634873576,0.1909318988540089,0.4603401463684831,0.7241656634873576,0.1759318988540089,0.44534014636848307,17.39958016283136,0.9714,0.003098,4.01592992,33.8843,25.5814,38.5965,48.2143
000338,2018,-0.0281663893510808,0.0105858488160435,-0.0383463099275791,-0.0431663893510808,-0.004414151183956499,-0.0533463099275791,17.31773808344342,1.0018,0.003524,3.02654836,37.1901,34.1085,33.3333,48.2143
000338,2019,1.1362160829486765,0.0554950916972729,1.0238995896357617,1.1212160829486766,0.0404950916972729,1.0088995896357618,18.026313216423972,0.8873,0.002374,3.5777457,40.9091,41.0853,28.0702,53.5714
000338,2020,0.0124196123439552,0.0618895560354273,-0.0465867127238461,-0.0025803876560448,0.0468895560354273,-0.0615867127238461,18.020468021087012,0.9186,0.002028,3.43014157,40.9091,41.0853,28.0702,53.5714
000400,2010,0.4596483013839236,-0.3178649393229841,1.1398230138401448,0.43214830138392357,-0.3453649393229841,1.1123230138401448,15.98881236519423,0.4561,0.009808,9.24681297,20.66115702,9.302325581,22.80701754,44.64285714
000400,2011,-0.4167047066806479,0.0854611750777449,-0.4626290587707355,-0.4517047066806479,0.05046117507774489,-0.4976290587707355,15.450836853623649,0.6986,0.023239,3.10712167,19.4214876,9.302325581,17.54385965,44.64285714
000400,2012,0.2809386831362748,0.2576178961832678,0.018543618871665,0.25093868313627476,0.2276178961832678,-0.011456381128335,15.69292133568018,0.6168,0.042305,3.23947634,19.4214876,9.302325581,22.80701754,39.28571429
000400,2013,0.6440230179239266,-0.18276931492286,1.011700059657874,0.6140230179239266,-0.21276931492286,0.981700059657874,16.326703835404196,0.4728,0.010764,5.523989759999999,18.18181818,9.302325581,22.80701754,33.92857143
000400,2014,-0.0174911740630439,0.0654827111652007,-0.0778744547975885,-0.0449911740630439,0.0379827111652007,-0.1053744547975885,16.306147745975537,0.5625,0.006783,6.179917870000001,20.24793388,11.62790698,22.80701754,37.5
000400,2015,-0.0384316571767382,-0.3021889080084404,0.3779780141913984,-0.0534316571767382,-0.3171889080084404,0.3629780141913984,16.47776647107519,0.5731,0.005294,11.831515240000002,20.24793388,11.62790698,22.80701754,37.5
000400,2016,-0.0597893975878004,-0.0411278105154061,-0.0194620172292462,-0.0747893975878004,-0.0561278105154061,-0.0344620172292462,16.40960052867019,0.6452,0.011558,3.86920183,23.14049587,13.17829457,26.31578947,42.85714286
000400,2017,-0.2692518614420025,-0.0884583923491466,-0.1983381423024455,-0.28425186144200254,-0.1034583923491466,-0.21333814230244552,16.40312324865727,0.7474,0.011188,1.95083056,21.48760331,11.62790698,22.80701754,42.85714286
000400,2018,-0.3244309653859833,-0.2763735953834083,-0.0664118524365303,-0.33943096538598333,-0.2913735953834083,-0.0814118524365303,16.008567207098018,0.9598,0.022927,2.2604794200000002,21.48760331,11.62790698,22.80701754,42.85714286
000400,2019,0.2181401740723771,0.0344375205371758,0.1775869976562785,0.2031401740723771,0.019437520537175804,0.1625869976562785,16.20051117911157,0.8736,0.01602,3.1448632099999996,21.48760331,11.62790698,22.80701754,42.85714286
000400,2020,0.3486292870036109,-0.0559471046124306,0.4285526728350806,0.3336292870036109,-0.07094710461243059,0.41355267283508057,16.495132830093322,0.7575,0.008321,5.72379395,20.6612,11.6279,22.807,39.2857
000401,2010,0.224353263812467,0.061233652071521,0.153707537847614,0.196853263812467,0.033733652071521,0.12620753784761402,17.1705024725477,0.6098,0.01065,2.13845981,23.14049587,16.27906977,22.80701754,39.28571429
000401,2011,-0.2945420132300417,-0.4115481500810639,0.1988372317414617,-0.32954201323004173,-0.44654815008106385,0.1638372317414617,16.821596078219642,0.8437,0.010637,2.15091022,24.38016529,14.72868217,22.80701754,48.21428571
000401,2012,-0.1721618141739085,-0.3117038277051021,0.2027354199369426,-0.2021618141739085,-0.3417038277051021,0.1727354199369426,16.63267722590042,0.8982,0.014897,2.1118375,21.48760331,13.95348837,22.80701754,37.5
000401,2013,-0.3780577179896414,-0.147612706831701,-0.2703524712356785,-0.4080577179896414,-0.177612706831701,-0.30035247123567854,16.145719083521335,1.0544,0.018429,2.26998296,20.24793388,13.95348837,17.54385965,37.5
000401,2014,0.5593961532922203,-0.1491513845808758,0.8327539412214582,0.5318961532922203,-0.1766513845808758,0.8052539412214582,16.578377241465258,0.9214,0.015514,2.97860274,23.96694215,13.95348837,28.07017544,42.85714286
000401,2015,-0.1624322009705968,-0.3138549168763269,0.2206861487899603,-0.1774322009705968,-0.3288549168763269,0.20568614878996028,16.502239707587567,0.9249,0.00961,6.5716826500000005,23.55371901,13.95348837,22.80701754,46.42857143
000401,2016,0.0917438550062152,-0.2954796180261483,0.5496270696207299,0.0767438550062152,-0.3104796180261483,0.5346270696207299,16.59006876449601,0.895,0.014044,2.0943188900000003,25.20661157,17.05426357,22.80701754,46.42857143
000401,2018,-0.1022463452319634,-0.0650550943562215,-0.0397790828649222,-0.1172463452319634,-0.0800550943562215,-0.054779082864922196,16.629633679503755,1.1303,0.007256,5.0186764,23.96694215,14.72868217,22.80701754,46.42857143
000401,2019,0.4079752164588119,0.5054050671886803,-0.0647200231043595,0.3929752164588119,0.49040506718868027,-0.0797200231043595,16.947350387357993,1.1079,0.003882,5.57987656,24.79338843,16.27906977,22.80701754,46.42857143
000401,2020,-0.1446230998276128,-0.0656463404043642,-0.0845255526236481,-0.1596230998276128,-0.0806463404043642,-0.0995255526236481,16.763258876275064,1.2851,0.003718,5.62571948,24.7934,16.2791,22.807,46.4286
000402,2010,-0.323639317627945,-0.3750819100013779,0.0823189361881777,-0.35113931762794504,-0.40258191000137794,0.05481893618817771,16.811480390298943,0.9514,0.005885,3.0489261900000004,20.24793388,9.302325581,22.80701754,42.85714286
000402,2011,-0.0538728626645993,-0.215600753601849,0.2061805791883184,-0.0888728626645993,-0.25060075360184897,0.1711805791883184,16.72295742675434,1.003,0.008902,1.9670383200000001,21.48760331,9.302325581,22.80701754,48.21428571
000402,2012,0.132737847943497,-0.1252100312481143,0.2948683551546018,0.102737847943497,-0.1552100312481143,0.26486835515460183,16.83211395345695,1.0088,0.010748,1.7917915899999999,20.24793388,9.302325581,22.80701754,42.85714286
000402,2013,-0.2055341606047632,0.1265430647874565,-0.2947754380387336,-0.2355341606047632,0.0965430647874565,-0.32477543803873354,16.57663228100319,1.1277,0.009695,1.7647215,19.00826446,9.302325581,22.80701754,37.5
000402,2014,1.460605283405998,-0.0167960579559418,1.5026397659578734,1.4331052834059979,-0.0442960579559418,1.4751397659578733,17.42147511839543,0.8972,0.008132,3.58682722,19.00826446,9.302325581,22.80701754,37.5
000402,2015,-0.0470090369922568,-0.2088995498515659,0.2046396419429856,-0.0620090369922568,-0.2238995498515659,0.1896396419429856,17.354719018249753,0.9509,0.004302,6.92163353,20.24793388,9.302325581,22.80701754,42.85714286
000402,2016,-0.0697590480044622,-0.3258004582344806,0.379770964482603,-0.0847590480044622,-0.34080045823448063,0.364770964482603,17.241912249245022,1.0031,0.005745,3.02527656,20.24793388,9.302325581,22.80701754,42.85714286
000402,2017,0.1165183242995362,-0.2748976281035731,0.539807849999727,0.1015183242995362,-0.2898976281035731,0.524807849999727,17.317754683535384,1.004,0.006326,1.72132928,16.52892562,2.325581395,22.80701754,42.85714286
000402,2018,-0.4006486873558615,-0.2194124525789716,-0.2321792544291439,-0.4156486873558615,-0.2344124525789716,-0.2471792544291439,16.772588250521927,1.1374,0.0184,0.9957065799999999,16.52892562,2.325581395,22.80701754,42.85714286
000402,2019,0.3122726873407704,0.1005673412661642,0.1923601929083633,0.2972726873407704,0.0855673412661642,0.1773601929083633,17.0043216604149,1.0998,0.017388,0.78009115,17.76859504,4.651162791,22.80701754,42.85714286
000402,2020,-0.1740708011996564,-0.0981804411511151,-0.0841524884927209,-0.1890708011996564,-0.1131804411511151,-0.0991524884927209,16.774073143574032,1.138,0.017762,0.6884981,17.7686,4.6512,22.807,42.8571
000407,2011,-0.3827174699191263,-0.2811876859420837,-0.1412465841102186,-0.4177174699191263,-0.3161876859420837,-0.1762465841102186,14.717089151112267,0.7454,0.051768,3.4606922300000003,20.66115702,9.302325581,22.80701754,44.64285714
000407,2012,0.7042047239900928,-0.3744762396862477,1.7244444289938654,0.6742047239900928,-0.4044762396862477,1.6944444289938654,15.250185920986704,0.5233,0.052418,3.8331365699999997,16.94214876,6.976744186,17.54385965,39.28571429
000407,2013,-0.1613019156848656,-0.2902533469956657,0.1816865648678365,-0.1913019156848656,-0.32025334699566566,0.1516865648678365,15.074301055780488,0.6146,0.021645,4.75123109,18.59504132,10.07751938,17.54385965,39.28571429
000407,2014,0.1263903120633431,0.0433812061519229,0.0795577928967739,0.09889031206334312,0.015881206151922903,0.0520577928967739,15.193308698200472,0.643,0.019836,3.06367908,18.18181818,6.976744186,22.80701754,39.28571429
000407,2015,0.3512132188755998,-0.0634036308925883,0.442684664860834,0.3362132188755998,-0.0784036308925883,0.427684664860834,15.519643213587702,0.5286,0.025234,10.81769435,18.18181818,6.976744186,22.80701754,39.28571429
000407,2016,0.1116007491461914,-0.1783770738436997,0.352932974188612,0.0966007491461914,-0.19337707384369968,0.337932974188612,15.6296211885288,0.5043,0.025752,4.25849384,18.18181818,6.976744186,22.80701754,39.28571429
000407,2017,-0.1650368902103279,0.2248617737514009,-0.3183205422172511,-0.18003689021032793,0.20986177375140092,-0.3333205422172511,15.551107051269032,0.5966,0.022267,3.66943289,18.18181818,6.976744186,22.80701754,39.28571429
000407,2018,-0.5149492897933341,-0.3619624656215505,-0.239777154052256,-0.5299492897933341,-0.3769624656215505,-0.254777154052256,14.838395830174507,0.9309,0.043528,3.6329046899999997,18.18181818,6.976744186,22.80701754,39.28571429
000407,2019,-0.0455979117950952,-0.0799077321537626,0.0372895431878594,-0.0605979117950952,-0.0949077321537626,0.022289543187859404,14.952589438969564,0.9673,0.039731,3.43687262,18.18181818,6.976744186,22.80701754,39.28571429
000407,2020,0.2048659582348084,-0.3763868200862811,0.932072632591746,0.1898659582348084,-0.3913868200862811,0.917072632591746,15.129747879253271,0.89,0.047231,3.5744494700000002,18.1818,6.9767,22.807,39.2857
000408,2017,0.1895880799241887,-0.0293115618582133,0.2255096827994041,0.17458807992418868,-0.0443115618582133,0.21050968279940407,15.883094987350612,0.5459,0.025026,4.6372009300000006,19.00826446,4.651162791,28.07017544,42.85714286
000408,2018,-0.3661016949152538,-0.3492636668204227,-0.0258753464902726,-0.3811016949152538,-0.3642636668204227,-0.0408753464902726,15.427228247730094,0.7372,0.031432,2.4352995,19.00826446,3.100775194,31.57894737,42.85714286
000408,2019,-0.3422459893048122,-0.1927939602560749,-0.1851473126937308,-0.3572459893048122,-0.20779396025607488,-0.20014731269373082,15.066651443021911,0.8564,0.028243,5.80342826,15.70247934,3.100775194,21.05263158,39.28571429
000413,2011,-0.2283114256825075,-0.0727639533274787,-0.1677539100353425,-0.26331142568250754,-0.1077639533274787,-0.20275391003534252,14.936727068670342,0.1047,0.054226,2.23558302,11.157,2.3256,3.5088,39.2857
000413,2012,0.1041521080829246,0.2693536860309009,-0.1301462151691846,0.0741521080829246,0.23935368603090088,-0.1601462151691846,15.035800581425582,0.3773,0.111173,1.20448793,11.157,2.3256,3.5088,39.2857
000413,2013,0.4132011286622195,-0.2245546936921647,0.8224381747707796,0.38320112866221945,-0.25455469369216466,0.7924381747707796,15.38164918492516,0.7456,0.044308,2.6730508900000003,11.157,2.3256,3.5088,39.2857
000413,2015,0.1946724123733962,0.5268706393988845,-0.2175680234157043,0.1796724123733962,0.5118706393988844,-0.23256802341570432,16.724328298929972,0.7255,0.005476,12.42893308,28.5124,19.3798,29.8246,48.2143
000413,2016,0.2516455870696479,-0.0311716682590788,0.2919167886229377,0.2366455870696479,-0.0461716682590788,0.27691678862293767,17.33183894679898,0.7015,0.004211,12.01792133,31.8182,23.2558,35.0877,48.2143
000413,2017,-0.1613572326697683,0.1991543809070832,-0.300638199148425,-0.17635723266976833,0.1841543809070832,-0.315638199148425,17.450847335252107,0.8177,0.002861,5.58939126,26.8595,17.8295,26.3158,48.2143
000413,2018,-0.5143582559971972,-0.2492151376262383,-0.3531545874974821,-0.5293582559971972,-0.2642151376262383,-0.3681545874974821,16.8646936673884,1.107,0.005217,2.9202340500000004,24.3802,14.7287,22.807,48.2143
000413,2019,-0.2428339643050298,-0.4190898253379199,0.3034132792310282,-0.2578339643050298,-0.4340898253379199,0.28841327923102816,16.609339468077458,1.2002,0.007603,5.98039578,25.6198,14.7287,28.0702,48.2143
000413,2020,-0.2380952380952374,-0.5737138833503224,0.7873084112915127,-0.2530952380952374,-0.5887138833503224,0.7723084112915127,16.337410891633674,1.2462,0.006901,6.18116953,25.6198,14.7287,28.0702,48.2143
000415,2016,-0.2073099018410457,0.0822477814547901,-0.2675521153821197,-0.2223099018410457,0.0672477814547901,-0.2825521153821197,16.9190401097073,0.9851,0.013753,0.77259612,19.83471074,4.651162791,28.07017544,46.42857143
000415,2018,-0.3670663525440413,-0.2251060604020264,-0.1831996417673184,-0.3820663525440413,-0.24010606040202642,-0.1981996417673184,16.362794089542547,1.0705,0.019323,0.87370484,20.24793388,6.976744186,28.07017544,42.85714286
000415,2019,0.0555555555555558,-0.1713474654991211,0.2738216702509066,0.0405555555555558,-0.18634746549912112,0.2588216702509066,16.416725608520732,1.072,0.015397,1.9849188,21.48760331,6.976744186,28.07017544,48.21428571
000415,2020,-0.3684210526315785,-0.2816445234416609,-0.1207988691137507,-0.3834210526315785,-0.2966445234416609,-0.13579886911375072,15.957193278833193,1.0652,0.021253,1.91248707,20.2479,6.9767,28.0702,42.8571
000417,2012,-0.2505413682200834,-0.2193491198299079,-0.0399567196841932,-0.28054136822008335,-0.2493491198299079,-0.0699567196841932,15.509355993467516,0.7369,0.035038,2.19076399,13.87559809,3.125,12.28070175,33.92857143
000417,2013,-0.0875876218156945,-0.1267914962599662,0.04489634981377,-0.1175876218156945,-0.1567914962599662,0.014896349813769999,15.40065179216565,0.8397,0.024991,3.8445690200000002,13.87559809,3.125,12.28070175,33.92857143
000417,2014,0.3686547866659149,-0.1330377653837339,0.5786786690561077,0.34115478666591487,-0.1605377653837339,0.5511786690561077,15.680293959248749,0.7433,0.021334,3.65297296,16.74641148,9.375,12.28070175,33.92857143
000417,2015,0.3343738448268765,-0.1254929481150537,0.5258583014862086,0.3193738448268765,-0.1404929481150537,0.5108583014862086,15.956777790476533,0.642,0.019145,9.9479876,16.74641148,3.125,17.54385965,39.28571429
000417,2016,-0.1983398998604628,-0.1588741229255679,-0.0469201792627779,-0.2133398998604628,-0.17387412292556792,-0.0619201792627779,15.72099721046942,0.7807,0.017938,3.7156129399999998,19.61722488,9.375,17.54385965,39.28571429
000417,2017,-0.0476367219996678,-0.1953708463045657,0.1836052343199312,-0.0626367219996678,-0.2103708463045657,0.16860523431993119,15.653889899886794,0.8365,0.019315,2.22253815,19.61722488,9.375,17.54385965,39.28571429
000417,2018,-0.4495034336321238,-0.255969122547114,-0.2601159668904522,-0.4645034336321238,-0.270969122547114,-0.2751159668904522,15.031369104175095,1.1146,0.065005,1.06139141,21.05263158,9.375,22.80701754,39.28571429
000417,2019,0.1714229914801142,0.0174872392540481,0.1512901059466083,0.15642299148011418,0.0024872392540481007,0.1362901059466083,15.161140550161175,1.0891,0.054544,2.01936554,21.05263158,9.375,22.80701754,39.28571429
000417,2020,-0.0085651766176937,-0.2664606357020035,0.3515768500455583,-0.023565176617693702,-0.2814606357020035,0.33657685004555826,15.13857549004484,1.108,0.044185,3.4484067,21.0526,9.375,22.807,39.2857
000422,2010,-0.1115993336109957,-0.1125089581871336,0.0010249394453392,-0.1390993336109957,-0.1400089581871336,-0.0264750605546608,16.13970505974723,0.7873,0.010033,6.06962989,19.83471074,4.651162791,26.31578947,48.21428571
000422,2011,-0.0583671268840396,-0.2010841552638639,0.178638375143207,-0.0933671268840396,-0.2360841552638639,0.143638375143207,16.073927929271328,0.9142,0.008327,6.164940769999999,21.48760331,7.751937984,26.31578947,48.21428571
000422,2012,-0.096114112170471,-0.1665254658218864,0.0844793101217529,-0.126114112170471,-0.1965254658218864,0.0544793101217529,15.970601632981591,0.9419,0.0108,4.13245245,18.18181818,6.976744186,22.80701754,39.28571429
000422,2013,-0.4271550537042137,-0.1951166634168913,-0.2882882273005823,-0.4571550537042137,-0.2251166634168913,-0.31828822730058226,15.516369356696485,1.0532,0.015718,3.7133471100000004,18.18181818,6.976744186,22.80701754,39.28571429
000422,2014,0.1969230769230763,-0.1554866350989383,0.4172932326101219,0.16942307692307632,-0.18298663509893828,0.3897932326101219,15.694267037550981,1.0211,0.018909,4.54319689,18.18181818,6.976744186,22.80701754,39.28571429
000422,2015,0.0387210796915136,-0.3774130811549997,0.6683952846592269,0.023721079691513602,-0.39241308115499973,0.6533952846592269,15.757987232242483,1.0281,0.011917,9.014792270000001,18.18181818,6.976744186,22.80701754,39.28571429
000422,2016,0.0247486465583914,-0.2836049111904236,0.4304238855981024,0.009748646558391402,-0.2986049111904236,0.4154238855981024,15.780888995517614,0.9917,0.017986,3.8429347899999997,22.72727273,13.95348837,26.31578947,39.28571429
000422,2017,-0.4867924528301889,-0.481920180503414,-0.0094044819802231,-0.5017924528301889,-0.496920180503414,-0.0244044819802231,15.113814054371199,0.9395,0.013978,5.0248432,23.55371901,17.05426357,22.80701754,39.28571429
000423,2010,0.9726417615064448,-0.4005252747441784,2.290617065906553,0.9451417615064448,-0.4280252747441784,2.263117065906553,17.32431576070075,0.1052,0.008744,2.4009894800000002,20.24793388,10.85271318,22.80701754,39.28571429
000423,2011,-0.1541045178738288,-0.1905878363625391,0.0450738451035355,-0.18910451787382881,-0.2255878363625391,0.010073845103535498,17.150568430569134,0.1466,0.006864,2.14669567,19.4214876,9.302325581,22.80701754,39.28571429
000423,2012,-0.0516968104739784,-0.1140728688243176,0.0704076623859142,-0.08169681047397839,-0.14407286882431758,0.0404076623859142,17.089611077130215,0.1941,0.006618,1.97939299,19.4214876,9.302325581,22.80701754,39.28571429
000423,2013,-0.005205948346919,-0.0393129942817261,0.035502765970387,-0.035205948346919,-0.0693129942817261,0.005502765970387,17.06835230487634,0.2234,0.005164,2.55694785,20.66115702,11.62790698,22.80701754,39.28571429
000423,2014,-0.0393050412987754,0.0305375619359946,-0.0677729816112302,-0.0668050412987754,0.003037561935994599,-0.0952729816112302,17.00889083433533,0.2891,0.004849,2.9827413000000003,23.14049587,13.95348837,28.07017544,39.28571429
